time,LEV,latitude,longitude,sst
UTC,millibar,degrees_north,degrees_east,
2020-02-17T00:00:00Z,0.0,7.875,72.375,28.97
2020-02-17T00:00:00Z,0.0,7.875,72.625,29.01
2020-02-17T00:00:00Z,0.0,7.875,72.875,29.039999
2020-02-17T00:00:00Z,0.0,7.875,73.125,29.09
2020-02-17T00:00:00Z,0.0,7.875,73.375,29.15
2020-02-17T00:00:00Z,0.0,7.875,73.625,29.24
2020-02-17T00:00:00Z,0.0,7.875,73.875,29.26
2020-02-17T00:00:00Z,0.0,7.875,74.125,29.25
2020-02-17T00:00:00Z,0.0,7.875,74.375,29.179998
2020-02-17T00:00:00Z,0.0,7.875,74.625,29.16
2020-02-17T00:00:00Z,0.0,7.875,74.875,29.23
2020-02-17T00:00:00Z,0.0,7.875,75.125,29.34
2020-02-17T00:00:00Z,0.0,7.875,75.375,29.39
2020-02-17T00:00:00Z,0.0,7.875,75.625,29.33
2020-02-17T00:00:00Z,0.0,7.875,75.875,29.15
2020-02-17T00:00:00Z,0.0,7.875,76.125,28.949999
2020-02-17T00:00:00Z,0.0,7.875,76.375,28.789999
2020-02-17T00:00:00Z,0.0,7.875,76.625,28.68
2020-02-17T00:00:00Z,0.0,7.875,76.875,28.529999
2020-02-17T00:00:00Z,0.0,7.875,77.125,28.3
2020-02-17T00:00:00Z,0.0,7.875,77.375,28.08
2020-02-17T00:00:00Z,0.0,7.875,77.625,27.97
2020-02-17T00:00:00Z,0.0,7.875,77.875,28.01
2020-02-17T00:00:00Z,0.0,7.875,78.125,28.099998
2020-02-17T00:00:00Z,0.0,8.125,72.125,28.98
2020-02-17T00:00:00Z,0.0,8.125,72.375,28.96
2020-02-17T00:00:00Z,0.0,8.125,72.625,29.019999
2020-02-17T00:00:00Z,0.0,8.125,72.875,29.099998
2020-02-17T00:00:00Z,0.0,8.125,73.125,29.179998
2020-02-17T00:00:00Z,0.0,8.125,73.375,29.23
2020-02-17T00:00:00Z,0.0,8.125,73.625,29.289999
2020-02-17T00:00:00Z,0.0,8.125,73.875,29.3
2020-02-17T00:00:00Z,0.0,8.125,74.125,29.26
2020-02-17T00:00:00Z,0.0,8.125,74.375,29.22
2020-02-17T00:00:00Z,0.0,8.125,74.625,29.199999
2020-02-17T00:00:00Z,0.0,8.125,74.875,29.24
2020-02-17T00:00:00Z,0.0,8.125,75.125,29.359999
2020-02-17T00:00:00Z,0.0,8.125,75.375,29.439999
2020-02-17T00:00:00Z,0.0,8.125,75.625,29.41
2020-02-17T00:00:00Z,0.0,8.125,75.875,29.22
2020-02-17T00:00:00Z,0.0,8.125,76.125,29.0
2020-02-17T00:00:00Z,0.0,8.125,76.375,28.869999
2020-02-17T00:00:00Z,0.0,8.125,76.625,28.81
2020-02-17T00:00:00Z,0.0,8.125,76.875,28.689999
2020-02-17T00:00:00Z,0.0,8.125,77.125,28.41
2020-02-17T00:00:00Z,0.0,8.125,77.375,28.13
2020-02-17T00:00:00Z,0.0,8.125,77.625,27.98
2020-02-17T00:00:00Z,0.0,8.125,77.875,27.97
2020-02-17T00:00:00Z,0.0,8.125,78.125,28.01
2020-02-17T00:00:00Z,0.0,8.375,72.125,28.97
2020-02-17T00:00:00Z,0.0,8.375,72.375,28.949999
2020-02-17T00:00:00Z,0.0,8.375,72.625,28.98
2020-02-17T00:00:00Z,0.0,8.375,72.875,29.08
2020-02-17T00:00:00Z,0.0,8.375,73.125,29.189999
2020-02-17T00:00:00Z,0.0,8.375,73.375,29.22
2020-02-17T00:00:00Z,0.0,8.375,73.625,29.24
2020-02-17T00:00:00Z,0.0,8.375,73.875,29.25
2020-02-17T00:00:00Z,0.0,8.375,74.125,29.25
2020-02-17T00:00:00Z,0.0,8.375,74.375,29.23
2020-02-17T00:00:00Z,0.0,8.375,74.625,29.22
2020-02-17T00:00:00Z,0.0,8.375,74.875,29.25
2020-02-17T00:00:00Z,0.0,8.375,75.125,29.34
2020-02-17T00:00:00Z,0.0,8.375,75.375,29.439999
2020-02-17T00:00:00Z,0.0,8.375,75.625,29.429998
2020-02-17T00:00:00Z,0.0,8.375,75.875,29.24
2020-02-17T00:00:00Z,0.0,8.375,76.125,29.01
2020-02-17T00:00:00Z,0.0,8.375,76.375,28.869999
2020-02-17T00:00:00Z,0.0,8.375,76.625,28.859999
2020-02-17T00:00:00Z,0.0,8.375,76.875,28.8
2020-02-17T00:00:00Z,0.0,8.375,77.125,NaN
2020-02-17T00:00:00Z,0.0,8.375,77.375,NaN
2020-02-17T00:00:00Z,0.0,8.375,77.625,NaN
2020-02-17T00:00:00Z,0.0,8.375,77.875,NaN
2020-02-17T00:00:00Z,0.0,8.375,78.125,27.88
2020-02-17T00:00:00Z,0.0,8.625,72.125,29.0
2020-02-17T00:00:00Z,0.0,8.625,72.375,28.949999
2020-02-17T00:00:00Z,0.0,8.625,72.625,28.96
2020-02-17T00:00:00Z,0.0,8.625,72.875,29.09
2020-02-17T00:00:00Z,0.0,8.625,73.125,29.16
2020-02-17T00:00:00Z,0.0,8.625,73.375,29.189999
2020-02-17T00:00:00Z,0.0,8.625,73.625,29.179998
2020-02-17T00:00:00Z,0.0,8.625,73.875,29.179998
2020-02-17T00:00:00Z,0.0,8.625,74.125,29.21
2020-02-17T00:00:00Z,0.0,8.625,74.375,29.21
2020-02-17T00:00:00Z,0.0,8.625,74.625,29.21
2020-02-17T00:00:00Z,0.0,8.625,74.875,29.25
2020-02-17T00:00:00Z,0.0,8.625,75.125,29.33
2020-02-17T00:00:00Z,0.0,8.625,75.375,29.4
2020-02-17T00:00:00Z,0.0,8.625,75.625,29.38
2020-02-17T00:00:00Z,0.0,8.625,75.875,29.21
2020-02-17T00:00:00Z,0.0,8.625,76.125,28.99
2020-02-17T00:00:00Z,0.0,8.625,76.375,28.849998
2020-02-17T00:00:00Z,0.0,8.625,76.625,28.82
2020-02-17T00:00:00Z,0.0,8.625,76.875,28.789999
2020-02-17T00:00:00Z,0.0,8.625,77.125,NaN
2020-02-17T00:00:00Z,0.0,8.625,77.375,NaN
2020-02-17T00:00:00Z,0.0,8.625,77.625,NaN
2020-02-17T00:00:00Z,0.0,8.625,77.875,NaN
2020-02-17T00:00:00Z,0.0,8.625,78.125,27.769999
2020-02-17T00:00:00Z,0.0,8.875,72.125,29.039999
2020-02-17T00:00:00Z,0.0,8.875,72.375,29.029999
2020-02-17T00:00:00Z,0.0,8.875,72.625,29.029999
2020-02-17T00:00:00Z,0.0,8.875,72.875,29.08
2020-02-17T00:00:00Z,0.0,8.875,73.125,29.14
2020-02-17T00:00:00Z,0.0,8.875,73.375,29.15
2020-02-17T00:00:00Z,0.0,8.875,73.625,29.119999
2020-02-17T00:00:00Z,0.0,8.875,73.875,29.119999
2020-02-17T00:00:00Z,0.0,8.875,74.125,29.14
2020-02-17T00:00:00Z,0.0,8.875,74.375,29.17
2020-02-17T00:00:00Z,0.0,8.875,74.625,29.199999
2020-02-17T00:00:00Z,0.0,8.875,74.875,29.24
2020-02-17T00:00:00Z,0.0,8.875,75.125,29.3
2020-02-17T00:00:00Z,0.0,8.875,75.375,29.349998
2020-02-17T00:00:00Z,0.0,8.875,75.625,29.31
2020-02-17T00:00:00Z,0.0,8.875,75.875,29.16
2020-02-17T00:00:00Z,0.0,8.875,76.125,28.96
2020-02-17T00:00:00Z,0.0,8.875,76.375,28.8
2020-02-17T00:00:00Z,0.0,8.875,76.625,28.74
2020-02-17T00:00:00Z,0.0,8.875,76.875,NaN
2020-02-17T00:00:00Z,0.0,8.875,77.125,NaN
2020-02-17T00:00:00Z,0.0,8.875,77.375,NaN
2020-02-17T00:00:00Z,0.0,8.875,77.625,NaN
2020-02-17T00:00:00Z,0.0,8.875,77.875,NaN
2020-02-17T00:00:00Z,0.0,8.875,78.125,NaN
2020-02-17T00:00:00Z,0.0,9.125,72.125,29.09
2020-02-17T00:00:00Z,0.0,9.125,72.375,29.14
2020-02-17T00:00:00Z,0.0,9.125,72.625,29.09
2020-02-17T00:00:00Z,0.0,9.125,72.875,29.109999
2020-02-17T00:00:00Z,0.0,9.125,73.125,29.13
2020-02-17T00:00:00Z,0.0,9.125,73.375,29.14
2020-02-17T00:00:00Z,0.0,9.125,73.625,29.13
2020-02-17T00:00:00Z,0.0,9.125,73.875,29.09
2020-02-17T00:00:00Z,0.0,9.125,74.125,29.09
2020-02-17T00:00:00Z,0.0,9.125,74.375,29.13
2020-02-17T00:00:00Z,0.0,9.125,74.625,29.17
2020-02-17T00:00:00Z,0.0,9.125,74.875,29.22
2020-02-17T00:00:00Z,0.0,9.125,75.125,29.26
2020-02-17T00:00:00Z,0.0,9.125,75.375,29.289999
2020-02-17T00:00:00Z,0.0,9.125,75.625,29.25
2020-02-17T00:00:00Z,0.0,9.125,75.875,29.109999
2020-02-17T00:00:00Z,0.0,9.125,76.125,28.949999
2020-02-17T00:00:00Z,0.0,9.125,76.375,28.84
2020-02-17T00:00:00Z,0.0,9.125,76.625,NaN
2020-02-17T00:00:00Z,0.0,9.125,76.875,NaN
2020-02-17T00:00:00Z,0.0,9.125,77.125,NaN
2020-02-17T00:00:00Z,0.0,9.125,77.375,NaN
2020-02-17T00:00:00Z,0.0,9.125,77.625,NaN
2020-02-17T00:00:00Z,0.0,9.125,77.875,NaN
2020-02-17T00:00:00Z,0.0,9.125,78.125,NaN
2020-02-17T00:00:00Z,0.0,9.375,72.125,29.119999
2020-02-17T00:00:00Z,0.0,9.375,72.375,29.15
2020-02-17T00:00:00Z,0.0,9.375,72.625,29.09
2020-02-17T00:00:00Z,0.0,9.375,72.875,29.09
2020-02-17T00:00:00Z,0.0,9.375,73.125,29.09
2020-02-17T00:00:00Z,0.0,9.375,73.375,29.099998
2020-02-17T00:00:00Z,0.0,9.375,73.625,29.099998
2020-02-17T00:00:00Z,0.0,9.375,73.875,29.08
2020-02-17T00:00:00Z,0.0,9.375,74.125,29.06
2020-02-17T00:00:00Z,0.0,9.375,74.375,29.08
2020-02-17T00:00:00Z,0.0,9.375,74.625,29.119999
2020-02-17T00:00:00Z,0.0,9.375,74.875,29.17
2020-02-17T00:00:00Z,0.0,9.375,75.125,29.21
2020-02-17T00:00:00Z,0.0,9.375,75.375,29.25
2020-02-17T00:00:00Z,0.0,9.375,75.625,29.22
2020-02-17T00:00:00Z,0.0,9.375,75.875,29.13
2020-02-17T00:00:00Z,0.0,9.375,76.125,29.039999
2020-02-17T00:00:00Z,0.0,9.375,76.375,28.97
2020-02-17T00:00:00Z,0.0,9.375,76.625,NaN
2020-02-17T00:00:00Z,0.0,9.375,76.875,NaN
2020-02-17T00:00:00Z,0.0,9.375,77.125,NaN
2020-02-17T00:00:00Z,0.0,9.375,77.375,NaN
2020-02-17T00:00:00Z,0.0,9.375,77.625,NaN
2020-02-17T00:00:00Z,0.0,9.375,77.875,NaN
2020-02-17T00:00:00Z,0.0,9.375,78.125,NaN
2020-02-17T00:00:00Z,0.0,9.625,72.125,29.09
2020-02-17T00:00:00Z,0.0,9.625,72.375,29.109999
2020-02-17T00:00:00Z,0.0,9.625,72.625,29.08
2020-02-17T00:00:00Z,0.0,9.625,72.875,29.06
2020-02-17T00:00:00Z,0.0,9.625,73.125,29.06
2020-02-17T00:00:00Z,0.0,9.625,73.375,29.07
2020-02-17T00:00:00Z,0.0,9.625,73.625,29.07
2020-02-17T00:00:00Z,0.0,9.625,73.875,29.07
2020-02-17T00:00:00Z,0.0,9.625,74.125,29.06
2020-02-17T00:00:00Z,0.0,9.625,74.375,29.06
2020-02-17T00:00:00Z,0.0,9.625,74.625,29.08
2020-02-17T00:00:00Z,0.0,9.625,74.875,29.14
2020-02-17T00:00:00Z,0.0,9.625,75.125,29.189999
2020-02-17T00:00:00Z,0.0,9.625,75.375,29.23
2020-02-17T00:00:00Z,0.0,9.625,75.625,29.24
2020-02-17T00:00:00Z,0.0,9.625,75.875,29.199999
2020-02-17T00:00:00Z,0.0,9.625,76.125,29.189999
2020-02-17T00:00:00Z,0.0,9.625,76.375,NaN
2020-02-17T00:00:00Z,0.0,9.625,76.625,NaN
2020-02-17T00:00:00Z,0.0,9.625,76.875,NaN
2020-02-17T00:00:00Z,0.0,9.625,77.125,NaN
2020-02-17T00:00:00Z,0.0,9.625,77.375,NaN
2020-02-17T00:00:00Z,0.0,9.625,77.625,NaN
2020-02-17T00:00:00Z,0.0,9.625,77.875,NaN
2020-02-17T00:00:00Z,0.0,9.625,78.125,NaN
2020-02-17T00:00:00Z,0.0,9.875,72.125,28.98
2020-02-17T00:00:00Z,0.0,9.875,72.375,29.05
2020-02-17T00:00:00Z,0.0,9.875,72.625,29.039999
2020-02-17T00:00:00Z,0.0,9.875,72.875,29.019999
2020-02-17T00:00:00Z,0.0,9.875,73.125,29.039999
2020-02-17T00:00:00Z,0.0,9.875,73.375,29.06
2020-02-17T00:00:00Z,0.0,9.875,73.625,29.07
2020-02-17T00:00:00Z,0.0,9.875,73.875,29.07
2020-02-17T00:00:00Z,0.0,9.875,74.125,29.07
2020-02-17T00:00:00Z,0.0,9.875,74.375,29.05
2020-02-17T00:00:00Z,0.0,9.875,74.625,29.06
2020-02-17T00:00:00Z,0.0,9.875,74.875,29.099998
2020-02-17T00:00:00Z,0.0,9.875,75.125,29.16
2020-02-17T00:00:00Z,0.0,9.875,75.375,29.21
2020-02-17T00:00:00Z,0.0,9.875,75.625,29.25
2020-02-17T00:00:00Z,0.0,9.875,75.875,29.279999
2020-02-17T00:00:00Z,0.0,9.875,76.125,29.32
2020-02-17T00:00:00Z,0.0,9.875,76.375,NaN
2020-02-17T00:00:00Z,0.0,9.875,76.625,NaN
2020-02-17T00:00:00Z,0.0,9.875,76.875,NaN
2020-02-17T00:00:00Z,0.0,9.875,77.125,NaN
2020-02-17T00:00:00Z,0.0,9.875,77.375,NaN
2020-02-17T00:00:00Z,0.0,9.875,77.625,NaN
2020-02-17T00:00:00Z,0.0,9.875,77.875,NaN
2020-02-17T00:00:00Z,0.0,9.875,78.125,NaN
2020-02-17T00:00:00Z,0.0,10.125,72.125,29.0
2020-02-17T00:00:00Z,0.0,10.125,72.375,29.019999
2020-02-17T00:00:00Z,0.0,10.125,72.625,28.99
2020-02-17T00:00:00Z,0.0,10.125,72.875,28.98
2020-02-17T00:00:00Z,0.0,10.125,73.125,29.01
2020-02-17T00:00:00Z,0.0,10.125,73.375,29.029999
2020-02-17T00:00:00Z,0.0,10.125,73.625,29.05
2020-02-17T00:00:00Z,0.0,10.125,73.875,29.07
2020-02-17T00:00:00Z,0.0,10.125,74.125,29.05
2020-02-17T00:00:00Z,0.0,10.125,74.375,29.029999
2020-02-17T00:00:00Z,0.0,10.125,74.625,29.019999
2020-02-17T00:00:00Z,0.0,10.125,74.875,29.039999
2020-02-17T00:00:00Z,0.0,10.125,75.125,29.109999
2020-02-17T00:00:00Z,0.0,10.125,75.375,29.17
2020-02-17T00:00:00Z,0.0,10.125,75.625,29.24
2020-02-17T00:00:00Z,0.0,10.125,75.875,29.31
2020-02-17T00:00:00Z,0.0,10.125,76.125,29.369999
2020-02-17T00:00:00Z,0.0,10.125,76.375,NaN
2020-02-17T00:00:00Z,0.0,10.125,76.625,NaN
2020-02-17T00:00:00Z,0.0,10.125,76.875,NaN
2020-02-17T00:00:00Z,0.0,10.125,77.125,NaN
2020-02-17T00:00:00Z,0.0,10.125,77.375,NaN
2020-02-17T00:00:00Z,0.0,10.125,77.625,NaN
2020-02-17T00:00:00Z,0.0,10.125,77.875,NaN
2020-02-17T00:00:00Z,0.0,10.125,78.125,NaN
2020-02-17T00:00:00Z,0.0,10.375,72.125,29.05
2020-02-17T00:00:00Z,0.0,10.375,72.375,28.99
2020-02-17T00:00:00Z,0.0,10.375,72.625,28.96
2020-02-17T00:00:00Z,0.0,10.375,72.875,28.949999
2020-02-17T00:00:00Z,0.0,10.375,73.125,28.98
2020-02-17T00:00:00Z,0.0,10.375,73.375,29.0
2020-02-17T00:00:00Z,0.0,10.375,73.625,29.01
2020-02-17T00:00:00Z,0.0,10.375,73.875,29.039999
2020-02-17T00:00:00Z,0.0,10.375,74.125,29.05
2020-02-17T00:00:00Z,0.0,10.375,74.375,29.01
2020-02-17T00:00:00Z,0.0,10.375,74.625,28.98
2020-02-17T00:00:00Z,0.0,10.375,74.875,28.98
2020-02-17T00:00:00Z,0.0,10.375,75.125,29.039999
2020-02-17T00:00:00Z,0.0,10.375,75.375,29.099998
2020-02-17T00:00:00Z,0.0,10.375,75.625,29.16
2020-02-17T00:00:00Z,0.0,10.375,75.875,29.24
2020-02-17T00:00:00Z,0.0,10.375,76.125,29.349998
2020-02-17T00:00:00Z,0.0,10.375,76.375,NaN
2020-02-17T00:00:00Z,0.0,10.375,76.625,NaN
2020-02-17T00:00:00Z,0.0,10.375,76.875,NaN
2020-02-17T00:00:00Z,0.0,10.375,77.125,NaN
2020-02-17T00:00:00Z,0.0,10.375,77.375,NaN
2020-02-17T00:00:00Z,0.0,10.375,77.625,NaN
2020-02-17T00:00:00Z,0.0,10.375,77.875,NaN
2020-02-17T00:00:00Z,0.0,10.375,78.125,NaN
2020-02-17T00:00:00Z,0.0,10.625,72.125,29.029999
2020-02-17T00:00:00Z,0.0,10.625,72.375,28.949999
2020-02-17T00:00:00Z,0.0,10.625,72.625,28.89
2020-02-17T00:00:00Z,0.0,10.625,72.875,28.9
2020-02-17T00:00:00Z,0.0,10.625,73.125,28.939999
2020-02-17T00:00:00Z,0.0,10.625,73.375,28.99
2020-02-17T00:00:00Z,0.0,10.625,73.625,29.029999
2020-02-17T00:00:00Z,0.0,10.625,73.875,29.07
2020-02-17T00:00:00Z,0.0,10.625,74.125,29.07
2020-02-17T00:00:00Z,0.0,10.625,74.375,29.01
2020-02-17T00:00:00Z,0.0,10.625,74.625,28.949999
2020-02-17T00:00:00Z,0.0,10.625,74.875,28.939999
2020-02-17T00:00:00Z,0.0,10.625,75.125,28.97
2020-02-17T00:00:00Z,0.0,10.625,75.375,29.019999
2020-02-17T00:00:00Z,0.0,10.625,75.625,29.07
2020-02-17T00:00:00Z,0.0,10.625,75.875,29.14
2020-02-17T00:00:00Z,0.0,10.625,76.125,NaN
2020-02-17T00:00:00Z,0.0,10.625,76.375,NaN
2020-02-17T00:00:00Z,0.0,10.625,76.625,NaN
2020-02-17T00:00:00Z,0.0,10.625,76.875,NaN
2020-02-17T00:00:00Z,0.0,10.625,77.125,NaN
2020-02-17T00:00:00Z,0.0,10.625,77.375,NaN
2020-02-17T00:00:00Z,0.0,10.625,77.625,NaN
2020-02-17T00:00:00Z,0.0,10.625,77.875,NaN
2020-02-17T00:00:00Z,0.0,10.625,78.125,NaN
2020-02-17T00:00:00Z,0.0,10.875,72.125,28.949999
2020-02-17T00:00:00Z,0.0,10.875,72.375,28.849998
2020-02-17T00:00:00Z,0.0,10.875,72.625,28.779999
2020-02-17T00:00:00Z,0.0,10.875,72.875,28.8
2020-02-17T00:00:00Z,0.0,10.875,73.125,28.869999
2020-02-17T00:00:00Z,0.0,10.875,73.375,28.96
2020-02-17T00:00:00Z,0.0,10.875,73.625,29.07
2020-02-17T00:00:00Z,0.0,10.875,73.875,29.13
2020-02-17T00:00:00Z,0.0,10.875,74.125,29.119999
2020-02-17T00:00:00Z,0.0,10.875,74.375,29.06
2020-02-17T00:00:00Z,0.0,10.875,74.625,28.97
2020-02-17T00:00:00Z,0.0,10.875,74.875,28.939999
2020-02-17T00:00:00Z,0.0,10.875,75.125,28.96
2020-02-17T00:00:00Z,0.0,10.875,75.375,29.0
2020-02-17T00:00:00Z,0.0,10.875,75.625,29.029999
2020-02-17T00:00:00Z,0.0,10.875,75.875,29.06
2020-02-17T00:00:00Z,0.0,10.875,76.125,NaN
2020-02-17T00:00:00Z,0.0,10.875,76.375,NaN
2020-02-17T00:00:00Z,0.0,10.875,76.625,NaN
2020-02-17T00:00:00Z,0.0,10.875,76.875,NaN
2020-02-17T00:00:00Z,0.0,10.875,77.125,NaN
2020-02-17T00:00:00Z,0.0,10.875,77.375,NaN
2020-02-17T00:00:00Z,0.0,10.875,77.625,NaN
2020-02-17T00:00:00Z,0.0,10.875,77.875,NaN
2020-02-17T00:00:00Z,0.0,10.875,78.125,NaN
2020-02-17T00:00:00Z,0.0,11.125,72.125,28.83
2020-02-17T00:00:00Z,0.0,11.125,72.375,28.71
2020-02-17T00:00:00Z,0.0,11.125,72.625,28.66
2020-02-17T00:00:00Z,0.0,11.125,72.875,28.689999
2020-02-17T00:00:00Z,0.0,11.125,73.125,28.83
2020-02-17T00:00:00Z,0.0,11.125,73.375,28.99
2020-02-17T00:00:00Z,0.0,11.125,73.625,29.119999
2020-02-17T00:00:00Z,0.0,11.125,73.875,29.21
2020-02-17T00:00:00Z,0.0,11.125,74.125,29.199999
2020-02-17T00:00:00Z,0.0,11.125,74.375,29.14
2020-02-17T00:00:00Z,0.0,11.125,74.625,29.029999
2020-02-17T00:00:00Z,0.0,11.125,74.875,28.97
2020-02-17T00:00:00Z,0.0,11.125,75.125,28.96
2020-02-17T00:00:00Z,0.0,11.125,75.375,28.98
2020-02-17T00:00:00Z,0.0,11.125,75.625,28.99
2020-02-17T00:00:00Z,0.0,11.125,75.875,28.99
2020-02-17T00:00:00Z,0.0,11.125,76.125,NaN
2020-02-17T00:00:00Z,0.0,11.125,76.375,NaN
2020-02-17T00:00:00Z,0.0,11.125,76.625,NaN
2020-02-17T00:00:00Z,0.0,11.125,76.875,NaN
2020-02-17T00:00:00Z,0.0,11.125,77.125,NaN
2020-02-17T00:00:00Z,0.0,11.125,77.375,NaN
2020-02-17T00:00:00Z,0.0,11.125,77.625,NaN
2020-02-17T00:00:00Z,0.0,11.125,77.875,NaN
2020-02-17T00:00:00Z,0.0,11.125,78.125,NaN
2020-02-17T00:00:00Z,0.0,11.375,72.125,28.699999
2020-02-17T00:00:00Z,0.0,11.375,72.375,28.56
2020-02-17T00:00:00Z,0.0,11.375,72.625,28.58
2020-02-17T00:00:00Z,0.0,11.375,72.875,28.67
2020-02-17T00:00:00Z,0.0,11.375,73.125,28.83
2020-02-17T00:00:00Z,0.0,11.375,73.375,29.029999
2020-02-17T00:00:00Z,0.0,11.375,73.625,29.189999
2020-02-17T00:00:00Z,0.0,11.375,73.875,29.269999
2020-02-17T00:00:00Z,0.0,11.375,74.125,29.26
2020-02-17T00:00:00Z,0.0,11.375,74.375,29.179998
2020-02-17T00:00:00Z,0.0,11.375,74.625,29.08
2020-02-17T00:00:00Z,0.0,11.375,74.875,29.01
2020-02-17T00:00:00Z,0.0,11.375,75.125,28.97
2020-02-17T00:00:00Z,0.0,11.375,75.375,28.97
2020-02-17T00:00:00Z,0.0,11.375,75.625,28.96
2020-02-17T00:00:00Z,0.0,11.375,75.875,NaN
2020-02-17T00:00:00Z,0.0,11.375,76.125,NaN
2020-02-17T00:00:00Z,0.0,11.375,76.375,NaN
2020-02-17T00:00:00Z,0.0,11.375,76.625,NaN
2020-02-17T00:00:00Z,0.0,11.375,76.875,NaN
2020-02-17T00:00:00Z,0.0,11.375,77.125,NaN
2020-02-17T00:00:00Z,0.0,11.375,77.375,NaN
2020-02-17T00:00:00Z,0.0,11.375,77.625,NaN
2020-02-17T00:00:00Z,0.0,11.375,77.875,NaN
2020-02-17T00:00:00Z,0.0,11.375,78.125,NaN
2020-02-17T00:00:00Z,0.0,11.625,72.125,28.47
2020-02-17T00:00:00Z,0.0,11.625,72.375,28.449999
2020-02-17T00:00:00Z,0.0,11.625,72.625,28.519999
2020-02-17T00:00:00Z,0.0,11.625,72.875,28.689999
2020-02-17T00:00:00Z,0.0,11.625,73.125,28.88
2020-02-17T00:00:00Z,0.0,11.625,73.375,29.07
2020-02-17T00:00:00Z,0.0,11.625,73.625,29.22
2020-02-17T00:00:00Z,0.0,11.625,73.875,29.279999
2020-02-17T00:00:00Z,0.0,11.625,74.125,29.26
2020-02-17T00:00:00Z,0.0,11.625,74.375,29.17
2020-02-17T00:00:00Z,0.0,11.625,74.625,29.08
2020-02-17T00:00:00Z,0.0,11.625,74.875,29.019999
2020-02-17T00:00:00Z,0.0,11.625,75.125,28.97
2020-02-17T00:00:00Z,0.0,11.625,75.375,28.949999
2020-02-17T00:00:00Z,0.0,11.625,75.625,28.92
2020-02-17T00:00:00Z,0.0,11.625,75.875,NaN
2020-02-17T00:00:00Z,0.0,11.625,76.125,NaN
2020-02-17T00:00:00Z,0.0,11.625,76.375,NaN
2020-02-17T00:00:00Z,0.0,11.625,76.625,NaN
2020-02-17T00:00:00Z,0.0,11.625,76.875,NaN
2020-02-17T00:00:00Z,0.0,11.625,77.125,NaN
2020-02-17T00:00:00Z,0.0,11.625,77.375,NaN
2020-02-17T00:00:00Z,0.0,11.625,77.625,NaN
2020-02-17T00:00:00Z,0.0,11.625,77.875,NaN
2020-02-17T00:00:00Z,0.0,11.625,78.125,NaN
2020-02-17T00:00:00Z,0.0,11.875,72.125,28.42
2020-02-17T00:00:00Z,0.0,11.875,72.375,28.38
2020-02-17T00:00:00Z,0.0,11.875,72.625,28.539999
2020-02-17T00:00:00Z,0.0,11.875,72.875,28.76
2020-02-17T00:00:00Z,0.0,11.875,73.125,28.98
2020-02-17T00:00:00Z,0.0,11.875,73.375,29.13
2020-02-17T00:00:00Z,0.0,11.875,73.625,29.23
2020-02-17T00:00:00Z,0.0,11.875,73.875,29.26
2020-02-17T00:00:00Z,0.0,11.875,74.125,29.22
2020-02-17T00:00:00Z,0.0,11.875,74.375,29.16
2020-02-17T00:00:00Z,0.0,11.875,74.625,29.07
2020-02-17T00:00:00Z,0.0,11.875,74.875,29.0
2020-02-17T00:00:00Z,0.0,11.875,75.125,28.96
2020-02-17T00:00:00Z,0.0,11.875,75.375,28.93
2020-02-17T00:00:00Z,0.0,11.875,75.625,NaN
2020-02-17T00:00:00Z,0.0,11.875,75.875,NaN
2020-02-17T00:00:00Z,0.0,11.875,76.125,NaN
2020-02-17T00:00:00Z,0.0,11.875,76.375,NaN
2020-02-17T00:00:00Z,0.0,11.875,76.625,NaN
2020-02-17T00:00:00Z,0.0,11.875,76.875,NaN
2020-02-17T00:00:00Z,0.0,11.875,77.125,NaN
2020-02-17T00:00:00Z,0.0,11.875,77.375,NaN
2020-02-17T00:00:00Z,0.0,11.875,77.625,NaN
2020-02-17T00:00:00Z,0.0,11.875,77.875,NaN
2020-02-17T00:00:00Z,0.0,11.875,78.125,NaN
2020-02-17T00:00:00Z,0.0,12.125,72.125,28.41
2020-02-17T00:00:00Z,0.0,12.125,72.375,28.41
2020-02-17T00:00:00Z,0.0,12.125,72.625,28.599998
2020-02-17T00:00:00Z,0.0,12.125,72.875,28.849998
2020-02-17T00:00:00Z,0.0,12.125,73.125,29.039999
2020-02-17T00:00:00Z,0.0,12.125,73.375,29.17
2020-02-17T00:00:00Z,0.0,12.125,73.625,29.26
2020-02-17T00:00:00Z,0.0,12.125,73.875,29.24
2020-02-17T00:00:00Z,0.0,12.125,74.125,29.189999
2020-02-17T00:00:00Z,0.0,12.125,74.375,29.13
2020-02-17T00:00:00Z,0.0,12.125,74.625,29.05
2020-02-17T00:00:00Z,0.0,12.125,74.875,28.98
2020-02-17T00:00:00Z,0.0,12.125,75.125,28.93
2020-02-17T00:00:00Z,0.0,12.125,75.375,NaN
2020-02-17T00:00:00Z,0.0,12.125,75.625,NaN
2020-02-17T00:00:00Z,0.0,12.125,75.875,NaN
2020-02-17T00:00:00Z,0.0,12.125,76.125,NaN
2020-02-17T00:00:00Z,0.0,12.125,76.375,NaN
2020-02-17T00:00:00Z,0.0,12.125,76.625,NaN
2020-02-17T00:00:00Z,0.0,12.125,76.875,NaN
2020-02-17T00:00:00Z,0.0,12.125,77.125,NaN
2020-02-17T00:00:00Z,0.0,12.125,77.375,NaN
2020-02-17T00:00:00Z,0.0,12.125,77.625,NaN
